tconst	averageRating	numVotes
tt0059285	3.4	404
tt0059287	4.8	1737
tt0059288	5.3	72
tt0059289	7.0	35
tt0059290	3.3	972
tt0059291	5.8	231
tt0059292	6.4	146
tt0059293	6.2	20
tt0059294	4.7	104
tt0059295	2.5	84
tt0059296	5.4	223
tt0059297	6.2	3662
tt0059298	5.3	1019
tt0059299	6.2	515
tt0059300	4.8	128
tt0059302	6.1	36
tt0059303	7.0	1954
tt0059304	6.6	33
tt0059305	5.3	17
tt0059307	7.0	50
tt0059308	5.4	521
tt0059309	7.3	10981
tt0059310	4.6	47
tt0059311	6.1	2350
tt0059312	7.0	475
tt0059313	6.4	75
tt0059314	6.1	4481
tt0059315	5.9	553
tt0059316	6.4	56
tt0059317	5.8	95
tt0059318	6.5	327
tt0059319	7.2	18826
tt0059320	7.1	1190
tt0059321	7.9	122
tt0059322	5.8	237
tt0059323	7.0	459
tt0059324	5.2	166
tt0059325	6.5	284
tt0059326	6.0	44
tt0059327	5.1	83
tt0059328	5.7	378
tt0059329	7.1	160
tt0059330	6.6	98
tt0059331	7.6	65
tt0059332	5.9	436
tt0059333	8.0	12
tt0059334	4.8	71
tt0059335	6.3	898
tt0059336	5.0	787
tt0059337	4.3	48
tt0059338	6.5	18
tt0059339	5.6	420
tt0059340	6.6	111
tt0059341	4.2	16
tt0059342	5.5	282
tt0059343	6.1	32
tt0059345	7.1	606
tt0059346	6.2	8210
tt0059347	7.2	434
tt0059348	7.6	2620
tt0059349	7.5	213
tt0059350	6.8	46
tt0059351	6.0	136
tt0059352	8.3	54
tt0059353	6.5	77
tt0059354	6.7	206
tt0059355	6.2	132
tt0059356	5.7	148
tt0059357	7.2	66
tt0059358	7.5	5341
tt0059359	7.2	63
tt0059361	7.6	9
tt0059362	6.3	3984
tt0059363	7.5	23
tt0059364	5.8	293
tt0059366	6.2	123
tt0059368	7.2	20
tt0059369	6.3	1809
tt0059371	6.1	430
tt0059372	6.7	315
tt0059373	7.1	884
tt0059375	6.8	8
tt0059377	5.5	1400
tt0059378	8.1	9
tt0059379	7.5	404
tt0059380	6.1	245
tt0059381	5.7	22
tt0059382	4.2	268
tt0059383	6.8	14
tt0059384	5.2	79
tt0059385	5.5	239
tt0059386	3.9	21
tt0059387	5.6	211
tt0059388	4.4	161
tt0059389	6.7	767
tt0059390	5.9	1383
tt0059392	6.4	255
tt0059393	6.2	18
tt0059394	7.2	12
tt0059395	6.4	28
tt0059397	5.9	580
tt0059398	5.7	458
tt0059399	6.7	4455
tt0059401	7.3	28
tt0059402	6.9	757
tt0059403	5.2	537
tt0059405	5.7	88
tt0059407	5.9	65
tt0059408	6.6	112
tt0059409	7.2	15
tt0059410	6.9	4144
tt0059412	5.5	99
tt0059413	6.8	27
tt0059414	7.5	18
tt0059415	7.4	10020
tt0059417	7.0	1838
tt0059418	6.7	9268
tt0059419	6.2	133
tt0059420	7.4	12
tt0059422	5.3	185
tt0059423	6.5	12
tt0059424	6.4	347
tt0059425	5.3	147
tt0059427	4.7	165
tt0059428	6.8	263
tt0059429	5.3	680
tt0059430	5.8	26
tt0059431	5.7	1438
tt0059432	5.3	459
tt0059433	5.5	606
tt0059434	4.8	329
tt0059435	6.2	500
tt0059436	5.0	10
tt0059437	5.8	434
tt0059438	5.5	69
tt0059439	5.9	36
tt0059440	6.9	4237
tt0059441	7.3	27
tt0059442	6.8	52
tt0059443	7.0	105
tt0059444	6.2	97
tt0059445	6.3	114
tt0059446	4.7	31
tt0059447	6.3	2017
tt0059448	7.2	6417
tt0059449	5.6	60
tt0059452	5.3	48
tt0059453	6.0	1496
tt0059454	6.1	347
tt0059455	7.6	171
tt0059456	7.0	255
tt0059457	6.0	204
tt0059458	7.2	36
tt0059459	7.2	1081
tt0059460	6.2	950
tt0059462	5.8	1063
tt0059463	5.5	73
tt0059464	1.8	10169
tt0059465	5.6	3931
tt0059466	4.6	412
tt0059467	5.4	31
tt0059468	5.7	147
tt0059469	5.3	105
tt0059470	7.0	4760
tt0059471	7.2	408
tt0059474	5.9	1763
tt0059475	5.3	314
tt0059477	6.3	1524
tt0059478	5.2	16
tt0059481	7.2	28
tt0059484	6.1	59
tt0059485	5.5	228
tt0059486	4.9	618
tt0059487	5.5	376
tt0059488	7.5	715
tt0059489	6.3	102
tt0059490	6.8	31
tt0059491	6.6	635
tt0059492	9.5	39
tt0059493	6.6	35
tt0059494	5.6	37
tt0059495	5.7	18
tt0059496	7.1	7168
tt0059497	5.9	140
tt0059498	5.6	13
tt0059499	6.6	1499
tt0059500	7.1	210
tt0059501	6.2	956
tt0059502	6.5	569
tt0059503	6.3	843
tt0059504	5.5	937
tt0059505	5.6	186
tt0059506	6.6	18
tt0059507	6.2	22
tt0059508	6.4	35
tt0059509	5.8	15
tt0059510	7.1	21
tt0059511	6.5	198
tt0059512	6.8	416
tt0059513	6.2	67
tt0059514	4.6	50
tt0059515	7.0	370
tt0059516	5.3	109
tt0059517	5.4	114
tt0059518	6.4	2242
tt0059519	8.9	15
tt0059520	6.8	796
tt0059521	6.9	277
tt0059522	6.4	33
tt0059524	6.1	94
tt0059525	3.2	26
tt0059526	5.4	271
tt0059527	8.2	10241
tt0059528	5.6	12
tt0059529	8.1	2245
tt0059530	5.4	204
tt0059532	5.5	71
tt0059533	6.3	507
tt0059534	4.6	11
tt0059535	6.2	362
tt0059536	5.6	77
tt0059538	5.8	1818
tt0059539	3.9	311
tt0059540	6.5	2319
tt0059541	4.7	357
tt0059542	5.7	325
tt0059543	5.5	30
tt0059545	6.3	279
tt0059546	5.9	485
tt0059547	5.4	14
tt0059548	4.9	188
tt0059549	6.6	5895
tt0059550	8.4	15854
tt0059551	5.8	30
tt0059554	7.1	147
tt0059555	7.0	1749
tt0059556	6.4	261
tt0059557	6.4	7474
tt0059558	6.0	791
tt0059559	7.8	117
tt0059560	7.3	559
tt0059562	6.3	489
tt0059563	5.4	2592
tt0059564	6.9	143
tt0059565	6.7	1512
tt0059567	7.2	16
tt0059569	7.7	54
tt0059570	5.8	9
tt0059572	5.8	573
tt0059573	8.0	9990
tt0059574	6.0	35
tt0059575	7.6	11372
tt0059576	5.8	147
tt0059578	8.2	291958
tt0059579	5.3	167
tt0059580	5.7	44
tt0059581	6.5	858
tt0059583	5.9	27
tt0059584	6.3	18
tt0059585	7.5	681
tt0059586	6.3	33
tt0059587	6.3	120
tt0059588	4.1	693
tt0059589	5.7	240
tt0059590	6.4	339
tt0059592	7.4	39119
tt0059593	6.7	131
tt0059594	6.4	318
tt0059595	7.1	112
tt0059596	6.1	297
tt0059597	6.5	302
tt0059598	6.7	316
tt0059599	6.3	332
tt0059600	5.8	73
tt0059601	6.5	2499
tt0059603	6.6	201
tt0059604	4.6	137
tt0059605	6.5	109
tt0059607	5.8	323
tt0059608	5.9	82
tt0059610	7.4	38
tt0059611	7.0	47
tt0059612	7.2	54
tt0059613	6.9	523
tt0059615	7.2	29
tt0059616	7.4	6372
tt0059617	6.2	59
tt0059618	4.4	77
tt0059619	7.6	5380
tt0059620	8.1	25
tt0059621	5.1	612
tt0059622	4.3	23
tt0059624	5.1	214
tt0059625	4.9	168
tt0059627	6.1	184
tt0059628	7.0	100
tt0059629	7.8	22
tt0059630	6.3	879
tt0059631	7.0	1848
tt0059632	6.6	30
tt0059633	7.2	1279
tt0059634	7.2	202
tt0059635	6.2	3656
tt0059636	6.7	149
tt0059637	4.3	1016
tt0059638	4.9	122
tt0059639	6.7	10
tt0059641	5.6	1244
tt0059642	6.1	228
tt0059643	7.7	6268
tt0059644	5.1	42
tt0059645	6.7	9
tt0059646	7.6	60056
tt0059647	6.2	61
tt0059648	5.5	154
tt0059649	7.0	1334
tt0059650	4.8	261
tt0059651	4.9	303
tt0059652	6.5	81
tt0059653	6.4	4788
tt0059654	4.9	165
tt0059655	7.2	455
tt0059656	8.9	29
tt0059657	7.8	99
tt0059659	5.3	55
tt0059660	5.7	244
tt0059661	6.1	2021
tt0059662	5.1	109
tt0059663	6.4	74
tt0059664	5.9	266
tt0059665	6.2	117
tt0059666	6.3	50
tt0059667	6.6	331
tt0059668	6.6	807
tt0059669	4.0	38
tt0059670	7.1	923
tt0059671	6.6	70
tt0059672	4.7	339
tt0059673	7.4	2652
tt0059674	6.2	4086
tt0059675	6.7	1647
tt0059677	7.4	460
tt0059678	6.1	3372
tt0059679	4.4	193
tt0059680	3.6	177
tt0059681	5.2	121
tt0059682	5.3	673
tt0059683	5.5	85
tt0059684	6.0	78
tt0059685	5.5	16
tt0059686	5.7	198
tt0059687	4.8	11
tt0059688	5.1	171
tt0059690	5.7	88
tt0059691	5.1	214
tt0059692	7.3	70
tt0059693	5.0	111
tt0059694	5.1	317
tt0059695	4.9	33
tt0059698	6.4	25
tt0059699	7.8	64
tt0059700	7.4	36
tt0059701	5.4	56
tt0059702	6.6	32
tt0059703	5.9	80
tt0059704	4.7	321
tt0059706	5.5	269
tt0059707	6.6	538
tt0059709	6.8	974
tt0059710	5.8	3854
tt0059711	7.3	10172
tt0059712	7.0	7475
tt0059713	6.1	296
tt0059714	6.9	245
tt0059715	7.3	1713
tt0059716	5.1	125
tt0059718	6.2	564
tt0059719	7.8	11464
tt0059720	4.4	28
tt0059721	6.4	348
tt0059724	5.9	519
tt0059725	7.1	334
tt0059726	5.2	898
tt0059727	6.2	3860
tt0059728	5.7	167
tt0059729	7.0	2606
tt0059731	7.0	359
tt0059732	7.4	876
tt0059733	4.6	15
tt0059734	7.4	13
tt0059736	3.5	14
tt0059737	5.1	313
tt0059738	6.7	40
tt0059739	6.4	19
tt0059740	7.1	20236
tt0059741	7.1	353
tt0059742	8.1	280029
tt0059743	3.9	651
tt0059744	3.9	273
tt0059746	6.9	1117
tt0059748	6.0	31
tt0059749	7.5	19963
tt0059750	5.7	15
tt0059751	7.0	23
tt0059752	7.9	78
tt0059753	7.6	7751
tt0059754	5.2	52
tt0059756	4.4	781
tt0059757	4.1	65
tt0059758	7.3	496
tt0059759	7.2	50
tt0059760	5.0	40
tt0059761	7.0	78
tt0059762	6.3	222
tt0059764	6.5	2729
tt0059766	6.6	11
tt0059767	6.3	315
tt0059768	4.7	47
tt0059770	6.5	27
tt0059771	4.8	286
tt0059772	5.3	123
tt0059773	6.7	443
tt0059774	5.9	247
tt0059775	4.8	120
tt0059776	7.5	3573
tt0059777	6.8	124
tt0059778	4.7	102
tt0059779	6.8	25
tt0059780	9.0	14
tt0059781	7.3	52
tt0059782	5.6	145
tt0059783	5.3	49
tt0059785	6.1	218
tt0059786	2.4	1134
tt0059787	6.9	26
tt0059788	6.3	61
tt0059789	7.0	21
tt0059790	6.4	81
tt0059791	3.5	31
tt0059792	6.2	7770
tt0059793	6.7	8465
tt0059794	6.6	1080
tt0059795	5.6	445
tt0059796	6.5	898
tt0059797	7.0	9610
tt0059798	7.3	3860
tt0059799	6.4	159
tt0059800	6.9	132727
tt0059802	6.7	13
tt0059803	7.4	598
tt0059804	5.2	31
tt0059805	5.6	14
tt0059806	7.2	25
tt0059807	7.6	1039
tt0059808	7.2	54
tt0059810	7.2	11
tt0059811	5.6	250
tt0059812	8.3	2931
tt0059813	6.3	1102
tt0059814	6.6	117
tt0059816	6.1	828
tt0059817	7.8	2391
tt0059818	6.6	468
tt0059820	6.1	537
tt0059821	6.4	7267
tt0059823	6.6	620
tt0059824	5.8	362
tt0059825	7.8	20837
tt0059826	4.7	67
tt0059827	5.5	10
tt0059828	5.7	107
tt0059829	7.7	1093
tt0059830	7.1	53
tt0059831	6.2	2564
tt0059832	7.1	820
tt0059833	7.2	31
tt0059834	5.6	24
tt0059835	4.2	10
tt0059836	5.0	422
tt0059837	6.1	1546
tt0059838	7.3	355
tt0059839	4.6	111
tt0059840	6.3	261
tt0059841	8.7	8
tt0059843	6.9	139
tt0059844	5.5	70
tt0059846	6.3	822
tt0059847	6.8	7
tt0059849	8.8	51
tt0059850	7.0	249
tt0059851	7.0	410
tt0059852	4.1	60
tt0059853	6.1	161
tt0059854	7.0	290
tt0059855	8.1	2638
tt0059856	7.1	2378
tt0059857	6.0	46
tt0059858	7.0	49
tt0059859	5.4	159
tt0059861	7.3	148
tt0059862	6.1	71
tt0059863	4.1	43
tt0059864	5.4	10
tt0059866	6.7	96
tt0059867	8.1	30
tt0059868	6.3	607
tt0059869	4.6	11
tt0059870	6.7	68
tt0059871	5.8	26
tt0059872	6.8	1206
tt0059873	7.7	419
tt0059874	7.3	381
tt0059875	7.1	337
tt0059876	7.3	123
tt0059878	3.7	2830
tt0059879	4.5	20
tt0059880	4.2	1241
tt0059881	5.5	55
tt0059883	6.2	134
tt0059884	8.1	2381
tt0059885	7.1	15789
tt0059886	7.9	84
tt0059887	3.8	1999
tt0059888	7.1	111
tt0059891	8.9	16
tt0059892	6.8	576
tt0059893	7.6	1627
tt0059894	7.9	7736
tt0059895	5.3	2794
tt0059896	6.6	3873
tt0059898	6.7	363
tt0059899	6.2	211
tt0059900	6.4	47
tt0059901	4.8	90
tt0059903	6.0	11583
tt0059904	4.8	328
tt0059905	5.6	969
tt0059906	4.8	26
tt0059907	5.3	83
tt0059908	7.0	37
tt0059909	6.7	1206
tt0059910	6.1	114
tt0059911	6.2	494
tt0059912	6.8	419
tt0059913	3.6	269
tt0059914	4.5	1184
tt0059915	6.6	3082
tt0059916	4.4	265
tt0059917	9.4	24
tt0059919	6.7	373
tt0059920	3.4	675
tt0059921	6.4	293
tt0059922	6.5	92
tt0059923	5.4	22
tt0059924	5.6	509
tt0059926	6.4	40
tt0059927	6.4	4226
tt0059928	7.1	25
tt0059929	5.9	411
tt0059930	6.5	1422
tt0059931	5.2	255
tt0059932	5.5	299
tt0059933	6.1	78
tt0059934	7.5	1821
tt0059935	5.6	71
tt0059936	7.4	2203
tt0059937	6.6	247
tt0059938	6.5	47
tt0059939	5.3	13
tt0059940	4.5	95
tt0059942	7.3	1686
tt0059943	7.2	148
tt0059944	5.3	415
tt0059945	7.1	97
tt0059946	7.0	160
tt0059947	6.6	117
tt0059948	5.8	21
tt0059949	6.0	110
tt0059950	4.8	63
tt0059951	6.5	56
tt0059952	7.3	173
tt0059953	6.3	46
tt0059954	7.2	62
tt0059955	6.6	12
tt0059956	6.3	4222
tt0059957	2.7	125
tt0059958	5.8	1740
tt0059959	6.2	20
tt0059960	5.0	8
tt0059961	5.7	11
tt0059962	7.0	404
tt0059963	7.0	284
tt0059964	7.5	20
tt0059966	7.1	345
tt0059967	7.0	63
tt0059968	7.5	28164
tt0059969	6.4	29
tt0059971	7.5	111
tt0059972	7.6	394
tt0059973	7.8	2067
tt0059975	6.9	207
tt0059976	7.1	75
tt0059977	7.0	1308
tt0059978	8.1	5773
tt0059979	6.2	29
tt0059980	7.3	50
tt0059981	8.4	85
tt0059982	7.0	3581
tt0059983	7.4	187
tt0059984	6.6	341
tt0059985	7.6	86
tt0059986	7.3	237
tt0059987	7.0	119
tt0059988	6.6	569
tt0059989	7.3	158
tt0059990	7.2	119
tt0059991	7.3	3482
tt0059992	6.9	189
tt0059993	7.4	331
tt0059994	6.8	35
tt0059995	6.8	1073
tt0059996	7.1	252
tt0059997	6.0	623
tt0059998	7.5	62
tt0059999	7.4	104
tt0060002	7.2	162
tt0060003	7.1	149
tt0060004	6.2	2193
tt0060005	7.8	81
tt0060006	7.7	63
tt0060007	7.2	203
tt0060008	7.1	180
tt0060009	7.9	12524
tt0060010	7.5	5600
tt0060011	7.6	307
tt0060012	7.0	1071
tt0060013	7.0	127
tt0060015	7.5	40
tt0060016	7.0	189
tt0060017	7.1	130
tt0060018	7.4	2148
tt0060019	7.9	14516
tt0060020	6.8	60
tt0060021	6.4	46
tt0060022	7.8	49
tt0060023	7.6	23
tt0060024	7.0	239
tt0060025	6.4	1242
tt0060026	7.2	2359
tt0060027	6.8	115
tt0060028	8.4	97815
tt0060029	7.1	103
tt0060030	8.0	326
tt0060032	4.7	37
tt0060033	7.0	1343
tt0060034	7.3	3552
tt0060035	7.4	1083
tt0060036	7.5	4601
tt0060037	7.2	2855
tt0060038	7.9	1201
tt0060039	8.5	98
tt0060040	6.7	163
tt0060041	4.3	68
tt0060044	6.4	55
tt0060045	6.4	820
tt0060046	5.4	453
tt0060047	3.6	25
tt0060048	5.7	1254
tt0060049	5.5	1297
tt0060050	6.7	2873
tt0060051	5.2	157
tt0060052	5.7	119
tt0060053	6.1	668
tt0060054	5.7	189
tt0060055	5.9	486
tt0060056	5.0	65
tt0060057	6.6	161
tt0060058	6.2	17
tt0060059	6.9	24
tt0060060	6.8	21
tt0060061	6.6	19
tt0060062	8.9	11
tt0060063	6.9	1144
tt0060065	4.1	31
tt0060066	6.2	16
tt0060067	6.0	579
tt0060068	5.1	185
tt0060069	6.4	22
tt0060070	6.3	249
tt0060071	6.3	35
tt0060073	7.0	2099
tt0060074	2.4	1583
tt0060075	5.3	90
tt0060076	5.5	201
tt0060079	5.1	36
tt0060080	5.4	51
tt0060081	5.0	37
tt0060082	7.3	472
tt0060083	6.7	495
tt0060084	5.5	566
tt0060086	7.0	16471
tt0060087	6.7	90
tt0060088	5.9	234
tt0060089	6.7	1099
tt0060090	5.5	111
tt0060091	5.9	335
tt0060092	4.4	320
tt0060093	5.1	121
tt0060094	5.3	1986
tt0060095	6.3	2908
tt0060096	5.8	17
tt0060097	5.7	2892
tt0060098	5.5	839
tt0060099	4.8	575
tt0060102	4.5	99
tt0060104	6.6	310
tt0060105	7.3	9
tt0060106	6.5	71
tt0060107	8.0	59327
tt0060108	6.5	8
tt0060109	6.4	1280
tt0060111	4.9	307
tt0060112	6.0	1197
tt0060113	5.7	68
tt0060114	6.1	54
tt0060115	5.3	82
tt0060116	7.5	1164
tt0060117	5.7	562
tt0060118	6.1	105
tt0060119	6.6	9
tt0060120	6.3	3776
tt0060121	6.4	8664
tt0060122	7.2	90
tt0060123	6.2	339
tt0060124	6.1	780
tt0060125	7.7	5639
tt0060126	5.3	1068
tt0060127	5.8	232
tt0060128	5.5	720
tt0060129	4.8	40
tt0060130	4.7	38
tt0060132	5.8	15
tt0060133	5.1	38
tt0060134	5.8	20
tt0060135	5.6	1307
tt0060136	5.7	217
tt0060137	5.6	362
tt0060138	7.7	24210
tt0060139	7.2	67
tt0060140	5.9	440
tt0060143	6.1	1993
tt0060144	5.9	25
tt0060145	6.9	119
tt0060146	6.4	8
tt0060147	5.2	10
tt0060148	5.7	991
tt0060149	6.4	28
tt0060150	6.8	597
tt0060151	5.0	18
tt0060152	4.8	11
tt0060153	6.5	37203
tt0060154	4.5	376
tt0060155	6.1	802
tt0060156	5.2	11
tt0060158	8.1	23
tt0060159	9.1	15
tt0060160	4.6	104
tt0060161	8.0	6481
tt0060162	8.4	10
tt0060163	6.2	468
tt0060164	6.2	6651
tt0060165	7.3	4972
tt0060167	7.6	240
tt0060168	3.8	2405
tt0060169	4.5	163
tt0060170	5.5	49
tt0060171	5.5	515
tt0060172	5.6	9
tt0060173	6.0	559
tt0060174	5.1	1213
tt0060175	5.4	431
tt0060176	7.4	71042
tt0060177	7.1	7989
tt0060178	8.2	50
tt0060179	7.7	9
tt0060180	6.7	11
tt0060182	7.2	7328
tt0060183	7.2	1636
tt0060184	5.7	300
tt0060185	6.4	88
tt0060186	5.5	1385
tt0060187	7.1	16
tt0060188	5.4	1476
tt0060189	6.3	214
tt0060190	5.0	14
tt0060191	7.1	39
tt0060192	5.8	670
tt0060193	6.3	48
tt0060195	6.3	27
tt0060196	8.8	864141
tt0060197	6.7	155
tt0060198	6.6	26
tt0060200	6.4	5047
tt0060201	7.8	758
tt0060202	8.3	9
tt0060205	4.9	38
tt0060207	6.5	54
tt0060208	6.1	21
tt0060209	6.1	226
tt0060210	4.7	20
tt0060212	7.0	112
tt0060213	4.8	204
tt0060214	6.7	6185
tt0060215	5.8	312
tt0060216	7.1	18
tt0060218	6.3	4214
tt0060219	4.6	336
tt0060220	6.3	631
tt0060221	5.4	69
tt0060222	6.3	453
tt0060223	7.5	2598
tt0060224	5.2	11
tt0060225	5.7	67
tt0060226	5.0	98
tt0060227	5.6	220
tt0060228	6.0	1548
tt0060229	5.2	8
tt0060230	7.5	1724
tt0060231	7.3	282
tt0060232	7.1	14557
tt0060233	5.9	34
tt0060234	4.7	26
tt0060236	6.4	199
tt0060237	5.2	11
tt0060238	5.0	156
tt0060239	6.8	109
tt0060240	6.0	586
tt0060241	8.4	12
tt0060243	3.6	17
tt0060244	5.9	320
tt0060245	6.5	92
tt0060247	7.1	96
tt0060248	4.7	27
tt0060249	6.2	131
tt0060250	5.4	60
tt0060252	6.2	18
tt0060253	6.0	146
tt0060254	7.1	336
tt0060255	8.3	9
tt0060256	7.3	12
tt0060257	9.4	11
tt0060258	6.3	15
tt0060260	8.4	68
tt0060261	6.7	2395
tt0060262	5.7	7
tt0060263	6.4	1433
tt0060264	6.9	109
tt0060265	5.1	39
tt0060268	7.0	14599
tt0060269	6.0	20
tt0060270	2.5	869
tt0060271	5.8	677
tt0060272	5.3	786
tt0060273	4.8	50
tt0060274	3.6	21
tt0060275	5.8	200
tt0060277	7.9	12728
tt0060278	5.9	4834
tt0060279	5.9	116
tt0060280	6.0	123
tt0060281	6.1	77
tt0060282	7.2	42
tt0060283	6.1	493
tt0060284	7.8	15
tt0060285	5.6	19
tt0060286	5.2	13
tt0060287	5.9	1470
tt0060288	6.3	2168
tt0060289	5.6	85
tt0060290	3.6	910
tt0060291	4.6	184
tt0060292	7.3	17
tt0060293	6.1	137
tt0060294	5.5	134
tt0060295	5.7	836
tt0060296	6.3	108
tt0060297	6.1	46
tt0060298	5.4	99
tt0060299	7.0	131
tt0060300	5.7	56
tt0060301	3.7	41
tt0060302	4.5	797
tt0060303	5.3	26
tt0060304	6.5	9059
tt0060305	7.9	7213
tt0060306	7.0	125
tt0060307	5.8	3470
tt0060309	6.1	24
tt0060310	6.2	160
tt0060311	4.6	485
tt0060312	7.1	101
tt0060313	5.0	8
tt0060314	5.6	81
tt0060315	7.2	32971
tt0060316	7.1	58
tt0060317	7.2	74
tt0060318	7.7	295
tt0060319	6.2	6
tt0060320	5.5	87
tt0060321	5.7	516
tt0060323	5.8	48
tt0060325	5.9	810
tt0060326	6.9	28
tt0060327	6.4	44
tt0060328	7.4	51
tt0060329	7.5	68
tt0060330	6.5	3309
tt0060331	7.8	22
tt0060332	4.5	299
tt0060333	6.5	489
tt0060334	6.8	41
tt0060336	6.0	78
tt0060337	5.5	121
tt0060339	4.7	57
tt0060340	5.1	58
tt0060342	4.0	37
tt0060343	6.6	13
tt0060344	6.1	33
tt0060345	8.3	63315
tt0060346	6.6	157
tt0060348	5.4	19
tt0060349	6.1	741
tt0060350	6.1	176
tt0060351	6.1	497
tt0060352	5.8	92
tt0060353	5.8	67
tt0060354	6.3	514
tt0060355	6.5	4667
tt0060356	5.7	74
tt0060358	7.0	545
tt0060359	6.9	67
tt0060360	5.6	71
tt0060361	6.5	6
tt0060362	5.1	312
tt0060363	7.6	32
tt0060364	5.3	106
tt0060367	7.5	14
tt0060368	5.5	33
tt0060369	5.3	22
tt0060371	7.6	6668
tt0060373	4.7	99
tt0060374	5.0	83
tt0060375	6.3	133
tt0060376	6.9	56
tt0060377	5.8	44
tt0060378	5.3	23
tt0060379	7.5	448
tt0060380	7.0	2337
tt0060381	5.1	124
tt0060382	7.1	35
tt0060383	6.3	1010
tt0060384	7.4	303
tt0060385	5.1	119
tt0060386	6.1	491
tt0060390	7.2	46766
tt0060391	5.5	85
tt0060392	6.3	41
tt0060393	7.3	140
tt0060395	7.3	2025
tt0060396	4.7	577
tt0060397	6.8	21931
tt0060398	4.8	34
tt0060399	6.1	148
tt0060400	6.7	8443
tt0060401	7.3	2505
tt0060405	6.0	428
tt0060406	5.9	165
tt0060407	5.0	83
tt0060408	6.0	457
tt0060409	6.2	450
tt0060410	7.4	2411
tt0060413	5.1	194
tt0060414	5.5	1645
tt0060415	5.1	678
tt0060416	5.8	969
tt0060417	6.9	23
tt0060418	5.3	326
tt0060420	7.1	2735
tt0060421	5.5	66
tt0060422	6.3	78
tt0060423	7.8	16
tt0060424	7.2	16543
tt0060426	6.1	300
tt0060427	7.7	74
tt0060429	5.5	2562
tt0060430	4.6	228
tt0060431	4.3	23
tt0060432	5.3	871
tt0060433	7.0	7
tt0060434	5.0	1120
tt0060435	6.7	34
tt0060436	6.1	104
tt0060437	6.8	8304
tt0060438	6.8	10367
tt0060439	7.0	78
tt0060440	6.1	3875
tt0060441	5.2	74
tt0060442	7.0	39
tt0060443	6.2	46
tt0060444	6.6	81
tt0060445	7.0	7273
tt0060446	5.1	3040
tt0060447	6.4	67
tt0060448	6.7	94
tt0060449	5.4	230
tt0060450	6.4	8921
tt0060451	6.3	213
tt0060452	5.7	125
tt0060453	6.9	4472
tt0060454	9.5	27
tt0060455	9.2	22
tt0060456	5.4	176
tt0060457	4.6	1459
tt0060459	5.3	103
tt0060461	6.6	934
tt0060462	3.9	216
tt0060463	6.4	5499
tt0060464	5.5	6964
tt0060465	5.7	87
tt0060467	5.0	141
tt0060468	4.3	44
tt0060470	9.5	14
tt0060471	6.6	125
tt0060472	7.2	11511
tt0060473	7.0	195
tt0060474	7.9	21540
tt0060475	6.5	3981
tt0060476	5.8	1213
tt0060477	7.4	52
tt0060478	5.2	91
tt0060479	6.5	2227
tt0060480	4.8	90
tt0060481	7.3	2590
tt0060482	7.6	2116
tt0060483	6.1	988
tt0060484	6.8	867
tt0060485	7.1	100
tt0060486	7.0	1271
tt0060487	4.8	35
tt0060488	4.3	123
tt0060489	7.2	34
tt0060490	6.8	11755
tt0060491	6.5	3912
tt0060492	7.1	116
tt0060494	4.9	20
tt0060496	7.0	7
tt0060497	5.3	236
tt0060498	6.8	159
tt0060499	6.3	37
tt0060500	4.3	84
tt0060501	7.5	8
tt0060502	7.4	13
tt0060503	5.4	404
tt0060504	5.6	639
tt0060507	7.8	555
tt0060508	7.3	227
tt0060509	7.0	50
tt0060510	6.2	59
tt0060511	5.3	1858
tt0060512	4.6	396
tt0060513	6.8	8
tt0060514	4.6	58
tt0060515	5.6	281
tt0060516	6.6	30
tt0060517	4.7	45
tt0060518	5.7	53
tt0060519	5.2	40
tt0060520	6.1	911
tt0060522	7.5	31314
tt0060524	6.4	117
tt0060525	6.3	212
tt0060526	4.0	14
tt0060528	6.9	89
tt0060529	7.3	1349
tt0060531	5.5	194
tt0060532	6.9	219
tt0060533	5.4	185
tt0060535	6.5	89
tt0060536	2.9	1245
tt0060537	6.2	639
tt0060538	7.6	1485
tt0060542	5.6	52
tt0060543	7.1	1767
tt0060544	5.6	571
tt0060545	7.6	3509
tt0060546	7.3	311
tt0060548	6.1	4458
tt0060549	7.2	700
tt0060550	8.1	23441
tt0060551	6.8	19
tt0060552	6.2	70
tt0060553	6.2	55
tt0060554	4.9	49
tt0060555	6.3	270
tt0060556	7.8	46
tt0060557	6.5	500
tt0060558	3.5	2175
tt0060559	6.2	97
tt0060560	7.2	2651
tt0060561	5.6	117
tt0060562	7.9	111
tt0060563	5.6	723
tt0060564	5.7	643
tt0060565	6.9	85
tt0060566	6.6	944
tt0060568	5.6	480
tt0060569	5.3	21
tt0060570	5.3	109
tt0060571	6.5	56
tt0060572	5.7	11
tt0060573	7.2	89
tt0060574	7.2	2813
tt0060575	7.4	20
tt0060576	6.2	11
tt0060577	6.4	63
tt0060578	6.1	10
tt0060579	6.3	463
tt0060580	4.7	675
tt0060581	5.9	949
tt0060582	6.6	17
tt0060583	6.3	144
tt0060584	8.3	14479
tt0060585	7.1	222
tt0060586	6.9	1685
tt0060588	6.8	8862
tt0060589	5.0	63
tt0060590	4.9	170
tt0060591	6.2	16
tt0060592	6.0	452
tt0060594	6.2	1159
tt0060595	6.2	29
tt0060596	7.0	91
tt0060597	7.7	1253
tt0060598	4.9	21
